838273685	20190414	201904	2019	2019.2849											GOV	GOVERNOR						GOV			0	043	043	04	1	2.8	5	1	5	-3.63247863247863	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20190414064500	https://uk.reuters.com/article/uk-india-massacre-anniversary-idUKKCN1RO238
838273686	20190414	201904	2019	2019.2849											GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	6	1	6	-1.69811320754717	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20190414064500	https://news.mb.com.ph/2019/04/14/pompeo-in-peru-to-maintain-regional-pressure-on-venezuelas-maduro-2/
838273687	20190414	201904	2019	2019.2849											GOV	PRESIDENT						GOV			1	100	100	10	3	-5.0	10	1	10	-0.27027027027027	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20190414064500	https://www.standard.net/tx/candidates-on-march-to-elections/article_4b546533-7bef-50fc-bb4e-66ac615f5c5a.html
838273688	20190414	201904	2019	2019.2849											GRC	GREEK	GRC								1	060	060	06	2	6.0	2	1	2	0.77821011673152	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20190414064500	http://www.koreaherald.com/view.php?ud=20190414000140
838273689	20190414	201904	2019	2019.2849											GRCBUS	GREEK	GRC					BUS			1	060	060	06	2	6.0	3	1	3	0.77821011673152	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20190414064500	http://www.koreaherald.com/view.php?ud=20190414000140
838273690	20190414	201904	2019	2019.2849											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	5	1	5	-8.40210052513129	0								4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20190414064500	http://aljazeerah.info/News/2019/April/13%20n/4%20Somalis%20Killed%20While%20Protesting%20Police%20Killing%20of%20Two%20Civilians,%20US%20Resumes%20Drone%20Air%20Strikes%20on%20Al-Shabab,%20April%2013,%202019.htm
838273691	20190414	201904	2019	2019.2849											HLH	DOCTOR						HLH			0	100	100	10	3	-5.0	10	1	10	-1.75824175824176	0								4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20190414064500	http://kathmandupost.ekantipur.com/news/2019-04-14/dreamcatchers.html
838273692	20190414	201904	2019	2019.2849											IND	MUMBAI	IND								1	190	190	19	4	-10.0	5	1	5	-14.4144144144144	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20190414064500	http://www.daijiworld.com/news/newsDisplay.aspx?newsID=579051
838273693	20190414	201904	2019	2019.2849											INDCOP	AMRITSAR	IND					COP			0	042	042	04	1	1.9	1	1	1	-3.63247863247863	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20190414064500	https://uk.reuters.com/article/uk-india-massacre-anniversary-idUKKCN1RO238
838273694	20190414	201904	2019	2019.2849											IRL	IRELAND	IRL								0	120	120	12	3	-4.0	1	1	1	-2.16494845360825	0								1	Ireland	EI	EI		53	-8	EI	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20190414064500	http://slinkingtowardretirement.com/?p=305199
